Date,Price,P/E,Dividend Yield
27-02-2023,17392.7,20.49,1.43
28-02-2023,17303.95,20.39,1.44
01-03-2023,17450.9,20.56,1.43
02-03-2023,17321.9,20.41,1.44
03-03-2023,17594.35,20.73,1.41
06-03-2023,17711.45,20.87,1.41
08-03-2023,17754.4,20.92,1.4
09-03-2023,17589.6,20.73,1.41
10-03-2023,17412.9,20.52,1.43
13-03-2023,17154.3,20.21,1.45
14-03-2023,17043.3,20.08,1.46
15-03-2023,16972.15,20,1.47
16-03-2023,16985.6,20.01,1.47
17-03-2023,17100.05,20.15,1.46
20-03-2023,16988.4,20.02,1.47
21-03-2023,17107.5,20.16,1.46
22-03-2023,17151.9,20.21,1.45
23-03-2023,17076.9,20.12,1.46
24-03-2023,16945.05,19.97,1.47
27-03-2023,16985.7,20.01,1.47
28-03-2023,16951.7,19.97,1.47
29-03-2023,17080.7,20.13,1.46
31-03-2023,17359.75,20.44,1.44
03-04-2023,17398.05,20.48,1.43
05-04-2023,17557.05,20.67,1.41
06-04-2023,17599.15,20.72,1.41
10-04-2023,17624.05,20.75,1.41
11-04-2023,17722.3,20.86,1.4
12-04-2023,17812.4,20.97,1.39
13-04-2023,17828,20.99,1.4
17-04-2023,17706.85,20.82,1.41
18-04-2023,17660.15,20.65,1.41
19-04-2023,17618.75,20.6,1.42
20-04-2023,17624.45,20.61,1.42
21-04-2023,17624.05,20.61,1.42
24-04-2023,17743.4,20.74,1.41
25-04-2023,17769.25,20.56,1.41
26-04-2023,17813.6,20.59,1.4
27-04-2023,17915.05,20.7,1.39
28-04-2023,18065,20.87,1.38
02-05-2023,18147.65,20.92,1.38
03-05-2023,18089.85,21.33,1.38
04-05-2023,18255.8,21.85,1.37
05-05-2023,18069,21.62,1.38
08-05-2023,18264.4,21.77,1.37
09-05-2023,18265.95,21.77,1.37
10-05-2023,18315.1,21.88,1.36
11-05-2023,18297,21.86,1.36
12-05-2023,18314.8,21.82,1.28
15-05-2023,18398.85,21.92,1.27
16-05-2023,18286.5,21.59,1.48
17-05-2023,18181.75,21.47,1.49
18-05-2023,18129.95,21.39,1.5
19-05-2023,18203.4,21.48,1.5
22-05-2023,18314.4,21.36,1.49
23-05-2023,18348,21.41,1.49
24-05-2023,18285.4,21.24,1.49
25-05-2023,18321.15,21.28,1.43
26-05-2023,18499.35,21.54,1.34
29-05-2023,18598.65,21.65,1.34
30-05-2023,18633.85,21.7,1.44
31-05-2023,18534.4,21.59,1.36
01-06-2023,18487.75,21.53,1.36
02-06-2023,18534.1,21.58,1.45
05-06-2023,18593.85,21.65,1.44
06-06-2023,18599,21.66,1.44
07-06-2023,18726.4,21.81,1.43
08-06-2023,18634.55,21.7,1.44
09-06-2023,18563.4,21.62,1.45
12-06-2023,18601.5,21.66,1.44
13-06-2023,18716.15,21.79,1.43
14-06-2023,18755.9,21.84,1.43
15-06-2023,18688.1,21.76,1.39
16-06-2023,18826,21.92,1.39
19-06-2023,18755.45,21.84,1.42
20-06-2023,18816.7,21.91,1.4
21-06-2023,18856.85,21.96,1.4
22-06-2023,18771.25,21.85,1.44
23-06-2023,18665.5,21.73,1.45
26-06-2023,18691.2,21.76,1.45
27-06-2023,18817.4,21.9,1.44
28-06-2023,18972.1,22.08,1.43
30-06-2023,19189.05,22.36,1.41
03-07-2023,19322.55,22.51,1.4
04-07-2023,19389,22.59,1.38
05-07-2023,19398.5,22.6,1.38
06-07-2023,19497.3,22.72,1.37
07-07-2023,19331.8,22.52,1.39
10-07-2023,19355.9,22.55,1.38
11-07-2023,19439.4,22.65,1.38
12-07-2023,19384.3,22.58,1.38
13-07-2023,19413.75,23.81,1.32
14-07-2023,19564.5,23.96,1.3
17-07-2023,19711.45,24.14,1.29
18-07-2023,19749.25,24.18,1.28
19-07-2023,19833.15,24.09,1.27
20-07-2023,19979.15,24.24,1.28
21-07-2023,19745,23.95,1.27
24-07-2023,19672.35,23.83,1.28
25-07-2023,19680.6,23.55,1.28
26-07-2023,19778.3,23.97,1.27
27-07-2023,19659.9,23.83,1.28
28-07-2023,19646.05,22.91,1.29
31-07-2023,19753.8,23.01,1.28
01-08-2023,19733.55,22.96,1.28
02-08-2023,19526.55,22.72,1.33
03-08-2023,19381.65,22.55,1.35
04-08-2023,19517,22.71,1.34
07-08-2023,19597.3,22.83,1.34
08-08-2023,19570.85,22.73,1.31
09-08-2023,19632.55,22.81,1.37
10-08-2023,19543.1,22.77,1.36
11-08-2023,19428.3,22.63,1.38
14-08-2023,19434.55,22.64,1.39
16-08-2023,19465,22.52,1.39
17-08-2023,19365.25,22.39,1.39
18-08-2023,19310.15,22.32,1.36
21-08-2023,19393.6,22.42,1.37
22-08-2023,19396.45,22.13,1.37
23-08-2023,19444,22.19,1.37
24-08-2023,19386.7,22.12,1.37
25-08-2023,19265.8,21.98,1.38
28-08-2023,19306.05,22.03,1.38
29-08-2023,19342.65,22.07,1.38
30-08-2023,19347.45,22.07,1.38
31-08-2023,19253.8,21.97,1.38
01-09-2023,19435.3,22.17,1.37
04-09-2023,19528.8,22.28,1.36
05-09-2023,19574.9,22.33,1.36
06-09-2023,19611.05,22.37,1.36
07-09-2023,19727.05,22.28,1.36
08-09-2023,19819.95,22.39,1.36
11-09-2023,19996.35,22.59,1.35
12-09-2023,19993.2,22.58,1.35
13-09-2023,20070,22.67,1.34
14-09-2023,20103.1,22.71,1.34
15-09-2023,20192.35,22.81,1.33
18-09-2023,20133.3,22.74,1.34
20-09-2023,19901.4,22.48,1.35
21-09-2023,19742.35,22.3,1.36
22-09-2023,19674.25,22.22,1.37
25-09-2023,19674.55,22.22,1.37
26-09-2023,19664.7,22.21,1.37
27-09-2023,19716.45,22.27,1.36
28-09-2023,19523.55,22.05,1.38
29-09-2023,19638.3,22.21,1.37
03-10-2023,19528.75,22.09,1.38
04-10-2023,19436.1,21.98,1.38
05-10-2023,19545.75,22.11,1.37
06-10-2023,19653.5,22.23,1.37
09-10-2023,19512.35,22.07,1.38
10-10-2023,19689.85,22.27,1.36
11-10-2023,19811.35,22.41,1.36
12-10-2023,19794,22.39,1.36
13-10-2023,19751.05,22.33,1.36
16-10-2023,19731.75,22.29,1.36
17-10-2023,19811.5,22.38,1.35
18-10-2023,19671.1,21.87,1.36
19-10-2023,19624.7,21.77,1.36
20-10-2023,19542.65,21.68,1.38
23-10-2023,19281.75,21.36,1.4
25-10-2023,19122.15,20.92,1.48
26-10-2023,18857.25,20.63,1.51
27-10-2023,19047.25,20.84,1.42
30-10-2023,19140.9,20.9,1.41
31-10-2023,19079.6,20.45,1.41
01-11-2023,18989.15,20.4,1.41
02-11-2023,19133.25,20.77,1.42
03-11-2023,19230.6,20.88,1.43
06-11-2023,19411.75,20.96,1.42
07-11-2023,19406.7,20.92,1.42
08-11-2023,19443.5,20.97,1.42
09-11-2023,19395.3,20.91,1.41
10-11-2023,19425.35,20.95,1.4
12-11-2023,19525.55,21.05,1.4
13-11-2023,19443.55,20.96,1.4
15-11-2023,19675.45,21.05,1.33
16-11-2023,19765.2,21.13,1.34
17-11-2023,19731.8,21.1,1.34
20-11-2023,19694,21.06,1.35
21-11-2023,19783.4,21.14,1.38
22-11-2023,19811.85,21.17,1.38
23-11-2023,19802,21.16,1.38
24-11-2023,19794.7,21.15,1.38
28-11-2023,19889.7,21.26,1.37
29-11-2023,20096.6,21.48,1.36
30-11-2023,20133.15,21.52,1.35
01-12-2023,20267.9,21.66,1.34
04-12-2023,20686.8,22.11,1.32
05-12-2023,20855.1,22.29,1.31
06-12-2023,20937.7,22.38,1.3
07-12-2023,20901.15,22.34,1.3
08-12-2023,20969.4,22.41,1.3
11-12-2023,20997.1,22.44,1.3
12-12-2023,20906.4,22.34,1.33
13-12-2023,20926.35,22.36,1.32
14-12-2023,21182.7,22.63,1.31
15-12-2023,21456.65,22.92,1.29
18-12-2023,21418.65,22.88,1.29
19-12-2023,21453.1,22.92,1.29
20-12-2023,21150.15,22.6,1.31
21-12-2023,21255.05,22.71,1.3
22-12-2023,21349.4,22.81,1.3
26-12-2023,21441.35,22.91,1.29
27-12-2023,21654.75,23.14,1.28
28-12-2023,21778.7,23.27,1.27
29-12-2023,21731.4,23.17,1.28
01-01-2024,21741.9,23.18,1.28
02-01-2024,21665.8,23.1,1.28
03-01-2024,21517.35,22.94,1.29
04-01-2024,21658.6,23.09,1.28
05-01-2024,21710.8,23.15,1.28
08-01-2024,21513,22.94,1.29
09-01-2024,21544.85,22.97,1.29
10-01-2024,21618.7,23.05,1.29
11-01-2024,21647.2,23.08,1.29
12-01-2024,21894.55,23.34,1.27
15-01-2024,22097.45,23.59,1.26
16-01-2024,22032.3,23.52,1.18
17-01-2024,21571.95,23.03,1.21
18-01-2024,21462.25,22.64,1.21
19-01-2024,21622.4,22.79,1.24
20-01-2024,21571.8,22.73,1.24
23-01-2024,21238.8,22.31,1.26
24-01-2024,21453.95,22.39,1.25
25-01-2024,21352.6,22.27,1.25
29-01-2024,21737.6,22.58,1.23
30-01-2024,21522.1,22.31,1.24
31-01-2024,21725.7,22.46,1.23
01-02-2024,21697.45,22.38,1.23
02-02-2024,21853.8,22.51,1.22
05-02-2024,21771.7,22.39,1.21
06-02-2024,21929.4,22.66,1.21
07-02-2024,21930.5,22.66,1.21
08-02-2024,21717.95,22.45,1.24
09-02-2024,21782.5,22.51,1.24
12-02-2024,21616.05,22.38,1.25
13-02-2024,21743.25,22.5,1.25
14-02-2024,21840.05,22.59,1.24
15-02-2024,21910.75,22.62,1.21
16-02-2024,22040.7,22.76,1.22
19-02-2024,22122.25,22.84,1.2
20-02-2024,22196.95,22.92,1.21
21-02-2024,22055.05,22.77,1.23
22-02-2024,22217.45,22.94,1.22
23-02-2024,22212.7,22.93,1.22
26-02-2024,22122.05,22.84,1.21
27-02-2024,22198.35,22.92,1.21
28-02-2024,21951.15,22.66,1.22
29-02-2024,21982.8,22.7,1.22
01-03-2024,22338.75,23.06,1.2
02-03-2024,22378.4,23.1,1.2
04-03-2024,22405.6,23.13,1.2
05-03-2024,22356.3,23.08,1.2
06-03-2024,22474.05,23.2,1.19
07-03-2024,22493.55,23.22,1.19
11-03-2024,22332.65,23.06,1.2
12-03-2024,22335.7,23.06,1.2
13-03-2024,21997.7,22.71,1.22
14-03-2024,22146.65,22.86,1.21
15-03-2024,22023.35,22.74,1.22
18-03-2024,22055.7,22.77,1.22
19-03-2024,21817.45,22.52,1.23
20-03-2024,21839.1,22.55,1.23
21-03-2024,22011.95,22.73,1.22
22-03-2024,22096.75,22.81,1.21
26-03-2024,22004.7,22.72,1.22
27-03-2024,22123.65,22.84,1.21
28-03-2024,22326.9,22.88,1.2
01-04-2024,22462,23.02,1.2
02-04-2024,22453.3,23.01,1.2
03-04-2024,22434.65,22.99,1.2
04-04-2024,22514.65,23.07,1.19
05-04-2024,22513.7,23.07,1.19
08-04-2024,22666.3,23.23,1.18
09-04-2024,22642.75,23.2,1.19
10-04-2024,22753.8,23.32,1.18
12-04-2024,22519.4,23.08,1.19
15-04-2024,22272.5,22.82,1.2
16-04-2024,22147.9,22.68,1.2
18-04-2024,21995.85,22.53,1.21
19-04-2024,22147,22.68,1.2
22-04-2024,22336.4,22.78,1.19
23-04-2024,22368,22.54,1.19
24-04-2024,22402.4,22.58,1.19
25-04-2024,22570.35,22.75,1.18
26-04-2024,22419.95,22,1.19
29-04-2024,22643.4,22.2,1.15
30-04-2024,22604.85,22,1.16
02-05-2024,22648.2,22.03,1.15
03-05-2024,22475.85,21.87,1.16
06-05-2024,22442.7,21.77,1.16
07-05-2024,22302.5,21.61,1.19
08-05-2024,22302.5,21.61,1.19
09-05-2024,21957.5,21.26,1.21
10-05-2024,22055.2,21.33,1.36
13-05-2024,22104.05,21.35,1.35
14-05-2024,22217.85,21.19,1.35
15-05-2024,22200.55,21.17,1.35
16-05-2024,22403.85,21.41,1.26
17-05-2024,22466.1,21.47,1.25
18-05-2024,22502,21.5,1.25
21-05-2024,22529.05,21.52,1.24
22-05-2024,22597.8,21.55,1.29
23-05-2024,22967.65,21.9,1.27
24-05-2024,22957.1,21.88,1.28
27-05-2024,22932.45,21.85,1.28
28-05-2024,22888.15,21.74,1.28
29-05-2024,22704.7,21.57,1.29
30-05-2024,22488.65,21.36,1.22
31-05-2024,22530.7,21.4,1.28
03-06-2024,23263.9,22.13,1.17
04-06-2024,21884.5,20.81,1.31
05-06-2024,22620.35,21.51,1.26
06-06-2024,22821.4,21.71,1.25
07-06-2024,23290.15,22.15,1.23
10-06-2024,23259.2,22.12,1.22
11-06-2024,23264.85,22.13,1.24
12-06-2024,23322.95,22.18,1.24
13-06-2024,23398.9,22.25,1.24
14-06-2024,23465.6,22.32,1.27
18-06-2024,23557.9,22.4,1.23
19-06-2024,23516,22.36,1.22
20-06-2024,23567,22.41,1.25
21-06-2024,23501.1,22.34,1.29
24-06-2024,23537.85,22.38,1.26
25-06-2024,23721.3,22.55,1.25
26-06-2024,23868.8,22.69,1.24
27-06-2024,24044.5,22.86,1.24
28-06-2024,24010.6,22.85,1.25
01-07-2024,24141.95,22.97,1.22
02-07-2024,24123.85,22.96,1.23
03-07-2024,24286.5,23.11,1.22
04-07-2024,24302.15,23.13,1.22
05-07-2024,24323.85,23.15,1.23
08-07-2024,24320.55,23.14,1.23
09-07-2024,24433.2,23.25,1.23
10-07-2024,24324.45,23.15,1.23
11-07-2024,24315.95,23.14,1.23
12-07-2024,24502.15,23.32,1.23
15-07-2024,24586.7,23.38,1.2
16-07-2024,24613,23.39,1.21
18-07-2024,24800.85,23.57,1.2
19-07-2024,24530.9,23.31,1.24
22-07-2024,24509.25,23.28,1.2
23-07-2024,24479.05,23.11,1.22
24-07-2024,24413.5,23.05,1.22
25-07-2024,24406.1,23.03,1.22
26-07-2024,24834.85,23.4,1.2
29-07-2024,24836.1,23.4,1.18
30-07-2024,24857.3,23.31,1.19
31-07-2024,24951.15,23.4,1.19
01-08-2024,25010.9,23.45,1.19
02-08-2024,24717.7,23.09,1.19
05-08-2024,24055.6,22.38,1.22
06-08-2024,23992.55,22.3,1.23
07-08-2024,24297.5,22.61,1.25
08-08-2024,24117,22.44,1.25
09-08-2024,24367.5,22.67,1.21
12-08-2024,24347,22.65,1.24
13-08-2024,24139,22.46,1.25
14-08-2024,24143.75,22.47,1.24
16-08-2024,24541.15,22.8,1.24
19-08-2024,24572.65,22.83,1.26
20-08-2024,24698.85,22.95,1.26
21-08-2024,24770.2,23.01,1.22
22-08-2024,24811.5,23.05,1.22
23-08-2024,24823.15,23.06,1.23
26-08-2024,25010.6,23.24,1.22
27-08-2024,25017.75,23.24,1.22
28-08-2024,25052.35,23.28,1.22
29-08-2024,25151.95,23.37,1.21
30-08-2024,25235.9,23.47,1.21
02-09-2024,25278.7,23.51,1.21
03-09-2024,25279.85,23.51,1.21
04-09-2024,25198.7,23.43,1.21
05-09-2024,25145.1,23.38,1.21
06-09-2024,24852.15,23.11,1.23
09-09-2024,24936.4,23.19,1.22
10-09-2024,25041.1,23.29,1.22
11-09-2024,24918.45,23.17,1.22
12-09-2024,25388.9,23.61,1.2
13-09-2024,25356.5,23.58,1.2
16-09-2024,25383.75,23.61,1.2
17-09-2024,25418.55,23.64,1.2
18-09-2024,25377.55,23.6,1.2
19-09-2024,25415.8,23.64,1.2
20-09-2024,25790.95,23.98,1.18
23-09-2024,25939.05,24.12,1.17
24-09-2024,25940.4,24.12,1.17
25-09-2024,26004.15,24.18,1.17
26-09-2024,26216.05,24.38,1.16
27-09-2024,26178.95,24.34,1.16
30-09-2024,25810.85,24.26,1.16
01-10-2024,25796.9,24.25,1.16
03-10-2024,25250.1,23.74,1.19
04-10-2024,25014.6,23.52,1.2
07-10-2024,24795.75,23.31,1.21
08-10-2024,25013.15,23.51,1.2
09-10-2024,24981.95,23.48,1.2
10-10-2024,24998.45,23.5,1.2
11-10-2024,24964.25,23.47,1.2
14-10-2024,25127.95,23.62,1.2
15-10-2024,25057.35,23.55,1.2
16-10-2024,24971.3,23.47,1.2
17-10-2024,24749.85,23.26,1.21
18-10-2024,24854.05,23.38,1.22
21-10-2024,24781.1,23.23,1.2
22-10-2024,24472.1,22.83,1.23
23-10-2024,24435.5,22.81,1.23
24-10-2024,24399.4,22.76,1.23
25-10-2024,24180.8,22.56,1.18
28-10-2024,24339.15,22.74,1.18
29-10-2024,24466.85,23.02,1.24
30-10-2024,24340.85,22.9,1.25
31-10-2024,24205.35,22.58,1.27
01-11-2024,24304.35,22.68,1.26
04-11-2024,23995.35,22.36,1.24
05-11-2024,24213.3,22.55,1.27
06-11-2024,24484.05,22.8,1.27
07-11-2024,24199.35,22.55,1.29
08-11-2024,24148.2,22.27,1.29
11-11-2024,24141.3,22.23,1.29
12-11-2024,23883.45,21.93,1.31
13-11-2024,23559.05,21.68,1.33
14-11-2024,23532.7,21.65,1.35
18-11-2024,23453.8,21.57,1.33
19-11-2024,23518.5,21.65,1.36
21-11-2024,23349.9,21.49,1.31
22-11-2024,23907.25,22.01,1.28
25-11-2024,24221.9,22.29,1.26
26-11-2024,24194.5,22.27,1.26
27-11-2024,24274.9,22.34,1.26
28-11-2024,23914.15,22.01,1.28
29-11-2024,24131.1,22.21,1.27
02-12-2024,24276.05,22.35,1.26
03-12-2024,24457.15,22.51,1.25
04-12-2024,24467.45,22.52,1.25
05-12-2024,24708.4,22.74,1.24
06-12-2024,24677.8,22.72,1.24
09-12-2024,24619,22.66,1.24
10-12-2024,24610.05,22.65,1.24
11-12-2024,24641.8,22.68,1.24
12-12-2024,24548.7,22.6,1.23
13-12-2024,24768.3,22.8,1.22
16-12-2024,24668.25,22.71,1.22
17-12-2024,24336,22.4,1.24
18-12-2024,24198.85,22.27,1.25
19-12-2024,23951.7,22.05,1.26
20-12-2024,23587.5,21.71,1.28
23-12-2024,23753.45,21.86,1.27
24-12-2024,23727.65,21.84,1.27
26-12-2024,23750.2,21.86,1.27
27-12-2024,23813.4,21.92,1.27
30-12-2024,23644.9,21.76,1.28
31-12-2024,23644.8,21.79,1.27
01-01-2025,23742.9,21.88,1.27
02-01-2025,24188.65,22.29,1.25
03-01-2025,24004.75,22.12,1.26
06-01-2025,23616.05,21.76,1.28
07-01-2025,23707.9,21.84,1.27
08-01-2025,23688.95,21.83,1.27
09-01-2025,23526.5,21.68,1.28
10-01-2025,23431.5,21.59,1.28
13-01-2025,23085.95,21.25,1.3
14-01-2025,23176.05,21.34,1.3
15-01-2025,23213.2,21.37,1.3
16-01-2025,23311.8,21.46,1.29
17-01-2025,23203.2,21.36,1.39
20-01-2025,23344.75,21.4,1.34
21-01-2025,23024.65,21.07,1.36
22-01-2025,23155.35,21.19,1.35
23-01-2025,23205.35,21.24,1.35
24-01-2025,23092.2,21.09,1.35
27-01-2025,22829.15,20.85,1.37
28-01-2025,22957.25,20.85,1.38
29-01-2025,23163.1,21.06,1.38
30-01-2025,23249.5,21.12,1.37
31-01-2025,23508.4,21.33,1.38
01-02-2025,23482.15,21.29,1.38
03-02-2025,23361.05,21.22,1.39
04-02-2025,23739.25,21.56,1.37
05-02-2025,23696.3,21.52,1.37
06-02-2025,23603.35,21.45,1.38
07-02-2025,23559.95,21.41,1.41
10-02-2025,23381.6,20.82,1.36
11-02-2025,23071.8,20.53,1.38
12-02-2025,23045.25,20.52,1.45
13-02-2025,23031.4,20.51,1.45
14-02-2025,22929.25,20.42,1.46
17-02-2025,22959.5,20.44,1.42
18-02-2025,22945.3,20.4,1.42
19-02-2025,22932.9,20.38,1.42
20-02-2025,22913.15,20.37,1.41
21-02-2025,22795.9,20.26,1.41
24-02-2025,22553.35,20.05,1.42
25-02-2025,22547.55,20.04,1.42
