IndexName,Date,Price,P/E,P/B,Dividend Yield,Changes,Normalized Price,Standardized Price,Moving Average,,,,,,,
NIFTY 50,02-05-2011,5701.3,21.19,3.62,1.09,-0.84%,0.156242095,-0.613724579,5787.71,,,,,,,
NIFTY 50,03-05-2011,5565.25,20.68,3.53,1.12,-2.39%,0.15064645,-0.637172824,5727.08,,,,,,,
NIFTY 50,04-05-2011,5537.15,20.58,3.51,1.13,-0.50%,0.149490716,-0.642015865,5667.73,,,,,,,
NIFTY 50,05-05-2011,5459.85,20.32,3.43,1.23,-1.40%,0.146311419,-0.655338536,5602.61,,,,,,,
NIFTY 50,06-05-2011,5551.45,20.67,3.49,1.21,1.68%,0.150078865,-0.639551257,5563,,,,,,,
NIFTY 50,09-05-2011,5551.1,20.66,3.49,1.21,-0.01%,0.15006447,-0.63961158,5532.96,,,,,,,
NIFTY 50,10-05-2011,5541.25,20.61,3.48,1.22,-0.18%,0.149659346,-0.641309229,5528.16,,,,,,,
NIFTY 50,11-05-2011,5565.05,20.71,3.5,1.21,0.43%,0.150638224,-0.637207294,5533.74,,,,,,,
NIFTY 50,12-05-2011,5486.15,20.4,3.45,1.23,-1.42%,0.14739312,-0.650805725,5539,,,,,,,
NIFTY 50,13-05-2011,5544.75,20.6,3.48,1.22,1.07%,0.149803299,-0.640706003,5537.66,,,,,,,
NIFTY 50,16-05-2011,5499,20.39,3.45,1.23,-0.83%,0.147921632,-0.648591025,5527.24,,,,,,,
NIFTY 50,17-05-2011,5438.95,20.16,3.41,1.24,-1.09%,0.145451816,-0.658940655,5506.78,,,,,,,
NIFTY 50,18-05-2011,5420.6,20.18,3.4,1.25,-0.34%,0.144697093,-0.662103281,5477.89,,,,,,,
NIFTY 50,19-05-2011,5428.1,20.2,3.41,1.24,0.14%,0.145005563,-0.660810655,5466.28,,,,,,,
NIFTY 50,20-05-2011,5486.35,20.34,3.44,1.23,1.07%,0.147401346,-0.650771255,5454.6,,,,,,,
NIFTY 50,23-05-2011,5386.55,19.93,3.38,1.25,-1.82%,0.143296639,-0.667971806,5432.11,,,,,,,
NIFTY 50,24-05-2011,5394.85,19.9,3.38,1.25,0.15%,0.143638013,-0.666541299,5423.29,,,,,,,
NIFTY 50,25-05-2011,5348.95,19.72,3.36,1.26,-0.85%,0.141750176,-0.674452173,5408.96,,,,,,,
NIFTY 50,26-05-2011,5412.35,19.95,3.4,1.25,1.19%,0.144357776,-0.66352517,5405.81,,,,,,,
NIFTY 50,27-05-2011,5476.1,20.26,3.44,1.23,1.18%,0.146979771,-0.652537845,5403.76,,,,,,,
NIFTY 50,30-05-2011,5473.1,20.25,3.39,1.24,-0.05%,0.146856383,-0.653054895,5421.07,,,,,,,
NIFTY 50,31-05-2011,5560.15,20.53,3.45,1.22,1.59%,0.150436691,-0.63805181,5454.13,,,,,,,
NIFTY 50,01-06-2011,5592,20.65,3.47,1.22,0.57%,0.15174666,-0.632562456,5502.74,,,,,,,
NIFTY 50,02-06-2011,5550.35,20.49,3.44,1.23,-0.74%,0.150033623,-0.639740842,5530.34,,,,,,,
NIFTY 50,03-06-2011,5516.75,20.37,3.42,1.23,-0.61%,0.148651678,-0.645531809,5538.47,,,,,,,
NIFTY 50,06-06-2011,5532.05,20.43,3.43,1.23,0.28%,0.149280957,-0.642894851,5550.26,,,,,,,
NIFTY 50,07-06-2011,5556.15,20.52,3.44,1.22,0.44%,0.150272173,-0.638741211,5549.46,,,,,,,
NIFTY 50,08-06-2011,5526.85,20.41,3.43,1.28,-0.53%,0.149067084,-0.643791072,5536.43,,,,,,,
NIFTY 50,09-06-2011,5521.05,20.39,3.42,1.28,-0.10%,0.148828534,-0.644790703,5530.57,,,,,,,
NIFTY 50,10-06-2011,5485.8,20.26,3.4,1.29,-0.64%,0.147378725,-0.650866048,5524.38,,,,,,,
NIFTY 50,13-06-2011,5482.8,20.25,3.4,1.29,-0.05%,0.147255337,-0.651383098,5514.53,,,,,,,
NIFTY 50,14-06-2011,5500.5,20.31,3.41,1.29,0.32%,0.147983326,-0.6483325,5503.4,,,,,,,
NIFTY 50,15-06-2011,5447.5,20.12,3.38,1.3,-0.96%,0.145803472,-0.657467061,5487.53,,,,,,,
NIFTY 50,16-06-2011,5396.75,19.93,3.35,1.31,-0.93%,0.143716158,-0.666213833,5462.67,,,,,,,
NIFTY 50,17-06-2011,5366.4,19.82,3.33,1.32,-0.56%,0.142467883,-0.671444662,5438.79,,,,,,,
NIFTY 50,20-06-2011,5257.9,19.42,3.26,1.35,-2.02%,0.138005351,-0.690144659,5393.81,,,,,,,
NIFTY 50,21-06-2011,5275.85,19.48,3.27,1.34,0.34%,0.138743622,-0.687050973,5348.88,,,,,,,
NIFTY 50,22-06-2011,5278.3,19.46,3.27,1.34,0.05%,0.138844389,-0.686628715,5315.04,,,,,,,
NIFTY 50,23-06-2011,5320,19.61,3.3,1.33,0.79%,0.140559482,-0.679441712,5299.69,,,,,,,
NIFTY 50,24-06-2011,5471.25,20.17,3.39,1.3,2.84%,0.146780293,-0.653373743,5320.66,,,,,,,
NIFTY 50,27-06-2011,5526.6,20.38,3.43,1.28,1.01%,0.149056802,-0.64383416,5374.4,,,,,,,
NIFTY 50,28-06-2011,5545.3,20.44,3.44,1.28,0.34%,0.14982592,-0.640611211,5428.29,,,,,,,
NIFTY 50,29-06-2011,5600.45,20.65,3.47,1.27,0.99%,0.152094203,-0.631106097,5492.72,,,,,,,
NIFTY 50,30-06-2011,5647.4,20.82,3.5,1.25,0.84%,0.154025225,-0.623014255,5558.2,,,,,,,
NIFTY 50,01-07-2011,5627.2,20.75,3.49,1.26,-0.36%,0.153194412,-0.626495729,5589.39,,,,,,,
NIFTY 50,04-07-2011,5650.5,20.83,3.5,1.25,0.41%,0.154152726,-0.622479969,5614.17,,,,,,,
NIFTY 50,05-07-2011,5632.1,20.76,3.49,1.26,-0.33%,0.153395946,-0.625651213,5631.53,,,,,,,
NIFTY 50,06-07-2011,5625.45,20.74,3.49,1.26,-0.12%,0.153122436,-0.626797342,5636.53,,,,,,,
NIFTY 50,07-07-2011,5728.95,21.12,3.55,1.24,1.84%,0.157379321,-0.608959096,5652.84,,,,,,,
NIFTY 50,08-07-2011,5660.65,20.87,3.51,1.25,-1.19%,0.154570188,-0.620730615,5659.53,,,,,,,
NIFTY 50,11-07-2011,5616.1,20.67,3.48,1.26,-0.79%,0.152737877,-0.628408816,5652.65,,,,,,,
NIFTY 50,12-07-2011,5526.15,20.29,3.43,1.28,-1.60%,0.149038293,-0.643911717,5631.46,,,,,,,
NIFTY 50,13-07-2011,5585.45,20.51,3.46,1.27,1.07%,0.151477263,-0.63369135,5623.46,,,,,,,
NIFTY 50,14-07-2011,5599.8,20.55,3.47,1.27,0.26%,0.152067469,-0.631218125,5597.63,,,,,,,
NIFTY 50,15-07-2011,5581.1,20.45,3.46,1.27,-0.33%,0.15129835,-0.634441073,5581.72,,,,,,,
NIFTY 50,18-07-2011,5567.05,20.4,3.45,1.27,-0.25%,0.150720483,-0.636862594,5571.91,,,,,,,
NIFTY 50,19-07-2011,5613.55,20.57,3.48,1.26,0.84%,0.152632997,-0.628848309,5589.39,,,,,,,
NIFTY 50,20-07-2011,5567.05,20.34,3.45,1.27,-0.83%,0.150720483,-0.636862594,5585.71,,,,,,,
NIFTY 50,21-07-2011,5541.6,20.25,3.44,1.28,-0.46%,0.149673742,-0.641248906,5574.07,,,,,,,
NIFTY 50,22-07-2011,5633.95,20.57,3.5,1.26,1.67%,0.153472035,-0.625332365,5584.64,,,,,,,
NIFTY 50,25-07-2011,5680.3,20.71,3.52,1.25,0.82%,0.15537838,-0.617343933,5607.29,,,,,,,
NIFTY 50,26-07-2011,5574.85,20.22,3.46,1.27,-1.86%,0.151041292,-0.635518262,5599.55,,,,,,,
NIFTY 50,27-07-2011,5546.8,20.09,3.44,1.28,-0.50%,0.149887614,-0.640352685,5595.5,,,,,,,
NIFTY 50,28-07-2011,5487.75,19.86,3.4,1.29,-1.06%,0.147458927,-0.650529965,5584.73,,,,,,,
NIFTY 50,29-07-2011,5482,19.76,3.4,1.29,-0.10%,0.147222434,-0.651520979,5554.34,,,,,,,
NIFTY 50,01-08-2011,5516.8,19.81,3.42,1.28,0.63%,0.148653734,-0.645523192,5521.64,,,,,,,
NIFTY 50,02-08-2011,5456.55,19.6,3.39,1.3,-1.09%,0.146175692,-0.655907291,5497.98,,,,,,,
NIFTY 50,03-08-2011,5404.8,19.42,3.33,1.27,-0.95%,0.144047249,-0.664826414,5469.58,,,,,,,
NIFTY 50,04-08-2011,5331.8,19.19,3.29,1.29,-1.35%,0.141044808,-0.677407979,5438.39,,,,,,,
NIFTY 50,05-08-2011,5211.25,18.76,3.21,1.32,-2.26%,0.136086668,-0.698184796,5384.24,,,,,,,
NIFTY 50,08-08-2011,5118.5,18.44,3.16,1.34,-1.78%,0.132271922,-0.714170278,5304.58,,,,,,,
NIFTY 50,09-08-2011,5072.85,18.24,3.13,1.35,-0.89%,0.130394369,-0.722038064,5227.84,,,,,,,
NIFTY 50,10-08-2011,5161,18.56,3.19,1.33,1.74%,0.134019919,-0.706845394,5179.08,,,,,,,
NIFTY 50,11-08-2011,5138.3,18.47,3.17,1.34,-0.44%,0.133086283,-0.710757744,5140.38,,,,,,,
NIFTY 50,12-08-2011,5072.95,18.24,3.13,1.35,-1.27%,0.130398482,-0.722020829,5112.72,,,,,,,
NIFTY 50,16-08-2011,5035.8,18.11,3.11,1.36,-0.73%,0.128870527,-0.72842364,5096.18,,,,,,,
NIFTY 50,17-08-2011,5056.6,18.25,3.12,1.36,0.41%,0.129726017,-0.724838755,5092.93,,,,,,,
NIFTY 50,18-08-2011,4944.15,17.85,2.92,1.53,-2.22%,0.125101024,-0.744219536,5049.56,,,,,,,
NIFTY 50,19-08-2011,4845.65,17.49,2.86,1.57,-1.99%,0.121049785,-0.761196031,4991.03,,,,,,,
NIFTY 50,22-08-2011,4898.8,17.68,2.89,1.55,1.10%,0.123235809,-0.752035617,4956.2,,,,,,,
NIFTY 50,23-08-2011,4948.9,17.87,2.92,1.53,1.02%,0.125296388,-0.743400872,4938.82,,,,,,,
NIFTY 50,24-08-2011,4888.9,17.65,2.89,1.55,-1.21%,0.122828628,-0.753741884,4905.28,,,,,,,
NIFTY 50,25-08-2011,4839.6,17.47,2.86,1.57,-1.01%,0.120800953,-0.762238749,4884.37,,,,,,,
NIFTY 50,26-08-2011,4747.8,17.14,2.8,1.6,-1.90%,0.11702528,-0.778060498,4864.8,,,,,,,
NIFTY 50,29-08-2011,4919.6,17.76,2.9,1.54,3.62%,0.124091299,-0.748450733,4868.96,,,,,,,
NIFTY 50,30-08-2011,5001,18.05,2.95,1.52,1.65%,0.127439226,-0.734421427,4879.38,,,,,,,
NIFTY 50,02-09-2011,5040,18.19,2.98,1.51,0.78%,0.12904327,-0.727699769,4909.6,,,,,,,
NIFTY 50,05-09-2011,5017.2,18.11,2.96,1.51,-0.45%,0.128105521,-0.731629353,4945.12,,,,,,,
NIFTY 50,06-09-2011,5064.3,18.28,2.99,1.5,0.94%,0.130042713,-0.723511659,5008.42,,,,,,,
NIFTY 50,07-09-2011,5124.65,18.5,3.03,1.48,1.19%,0.132524868,-0.713110324,5049.43,,,,,,,
NIFTY 50,08-09-2011,5153.25,18.6,3.04,1.47,0.56%,0.133701167,-0.708181108,5079.88,,,,,,,
NIFTY 50,09-09-2011,5059.45,18.26,2.99,1.5,-1.82%,0.129843236,-0.724347557,5083.77,,,,,,,
NIFTY 50,12-09-2011,4946.8,17.86,2.92,1.53,-2.23%,0.125210017,-0.743762808,5069.69,,,,,,,
NIFTY 50,13-09-2011,4940.95,17.84,2.92,1.54,-0.12%,0.12496941,-0.744771056,5045.02,,,,,,,
NIFTY 50,14-09-2011,5012.55,18.1,2.96,1.51,1.45%,0.12791427,-0.732430782,5022.6,,,,,,,
NIFTY 50,15-09-2011,5075.7,18.33,3,1.49,1.26%,0.130511587,-0.721546866,5007.09,,,,,,,
NIFTY 50,16-09-2011,5084.25,18.36,3,1.49,0.17%,0.130863243,-0.720073272,5012.05,,,,,,,
NIFTY 50,19-09-2011,5031.95,18.17,2.97,1.51,-1.03%,0.128712179,-0.729087188,5029.08,,,,,,,
NIFTY 50,20-09-2011,5140.2,18.56,3.04,1.48,2.15%,0.133164429,-0.710430278,5068.93,,,,,,,
NIFTY 50,21-09-2011,5133.25,18.54,3.03,1.48,-0.14%,0.13287858,-0.711628112,5093.07,,,,,,,
NIFTY 50,22-09-2011,4923.65,17.78,2.91,1.54,-4.08%,0.124257873,-0.747752715,5062.66,,,,,,,
NIFTY 50,23-09-2011,4867.75,17.58,2.87,1.56,-1.14%,0.121958743,-0.757387091,5019.36,,,,,,,
NIFTY 50,26-09-2011,4835.4,17.46,2.86,1.57,-0.66%,0.120628209,-0.76296262,4980.05,,,,,,,
NIFTY 50,27-09-2011,4971.25,17.95,2.94,1.53,2.81%,0.126215629,-0.739548845,4946.26,,,,,,,
NIFTY 50,28-09-2011,4945.9,17.86,2.92,1.53,-0.51%,0.125173,-0.743917923,4908.79,,,,,,,
NIFTY 50,29-09-2011,5015.45,18.11,2.96,1.51,1.41%,0.128033545,-0.731930966,4927.15,,,,,,,
NIFTY 50,30-09-2011,4943.25,17.85,2.92,1.53,-1.44%,0.125064008,-0.744374651,4942.25,,,,,,,
NIFTY 50,03-10-2011,4849.5,17.51,2.86,1.56,-1.90%,0.121208133,-0.760532482,4945.07,,,,,,,
NIFTY 50,04-10-2011,4772.15,17.23,2.82,1.59,-1.60%,0.118026779,-0.773863771,4905.25,,,,,,,
NIFTY 50,05-10-2011,4751.3,17.16,2.81,1.6,-0.44%,0.117169233,-0.777457272,4866.33,,,,,,,
NIFTY 50,07-10-2011,4888.05,17.65,2.89,1.55,2.88%,0.122793669,-0.753888382,4840.85,,,,,,,
NIFTY 50,10-10-2011,4979.6,18.03,2.99,1.51,1.87%,0.126559059,-0.738109721,4848.12,,,,,,,
NIFTY 50,11-10-2011,4974.35,18.01,2.98,1.52,-0.11%,0.12634313,-0.73901456,4873.09,,,,,,,
NIFTY 50,12-10-2011,5099.4,18.43,3.06,1.48,2.51%,0.131486352,-0.717462167,4938.54,,,,,,,
NIFTY 50,13-10-2011,5077.85,18.35,3.04,1.49,-0.42%,0.130600015,-0.721176313,5003.85,,,,,,,
NIFTY 50,14-10-2011,5132.3,18.55,3.08,1.47,1.07%,0.132839507,-0.711791845,5052.7,,,,,,,
NIFTY 50,17-10-2011,5118.25,18.5,3.07,1.47,-0.27%,0.13226164,-0.714213365,5080.43,,,,,,,
NIFTY 50,18-10-2011,5037.5,18,3.02,1.5,-1.58%,0.128940447,-0.728130644,5093.06,,,,,,,
NIFTY 50,19-10-2011,5139.15,18.36,3.08,1.47,2.02%,0.133121243,-0.710611246,5101.01,,,,,,,
NIFTY 50,20-10-2011,5091.9,18.14,3.05,1.48,-0.92%,0.131177882,-0.718754793,5103.82,,,,,,,
NIFTY 50,21-10-2011,5049.95,17.99,3.03,1.49,-0.82%,0.129452507,-0.725984884,5087.35,,,,,,,
NIFTY 50,24-10-2011,5098.35,18.1,3.06,1.48,0.96%,0.131443166,-0.717643134,5083.37,,,,,,,
NIFTY 50,25-10-2011,5191.6,18.39,3.11,1.45,1.83%,0.135278476,-0.701571478,5114.19,,,,,,,
NIFTY 50,26-10-2011,5201.8,18.43,3.12,1.45,0.20%,0.135697996,-0.699813506,5126.72,,,,,,,
NIFTY 50,28-10-2011,5360.7,19.03,3.21,1.41,3.05%,0.142233446,-0.672427058,5180.48,,,,,,,
NIFTY 50,31-10-2011,5326.6,18.9,3.19,1.42,-0.64%,0.140830936,-0.6783042,5235.81,,,,,,,
NIFTY 50,01-11-2011,5257.95,19.04,3.15,1.43,-1.29%,0.138007407,-0.690136042,5267.73,,,,,,,
NIFTY 50,02-11-2011,5258.45,19.04,3.15,1.43,0.01%,0.138027972,-0.690049867,5281.1,,,,,,,
NIFTY 50,03-11-2011,5265.75,19.06,3.16,1.43,0.14%,0.138328216,-0.68879171,5293.89,,,,,,,
NIFTY 50,04-11-2011,5284.2,19.21,3.17,1.43,0.35%,0.139087052,-0.685611849,5278.59,,,,,,,
NIFTY 50,08-11-2011,5289.35,19.11,3.17,1.43,0.10%,0.139298868,-0.684724245,5271.14,,,,,,,
NIFTY 50,09-11-2011,5221.05,18.78,3.13,1.44,-1.29%,0.136489735,-0.696495764,5263.76,,,,,,,
NIFTY 50,11-11-2011,5168.85,18.61,3.1,1.46,-1.00%,0.134342784,-0.705492445,5245.84,,,,,,,
NIFTY 50,14-11-2011,5148.35,18.59,3.09,1.47,-0.40%,0.133499633,-0.709025624,5222.36,,,,,,,
NIFTY 50,15-11-2011,5068.5,18.35,3.04,1.49,-1.55%,0.130215456,-0.722787788,5179.22,,,,,,,
NIFTY 50,16-11-2011,5030.45,18.21,3.02,1.5,-0.75%,0.128650485,-0.729345713,5127.44,,,,,,,
NIFTY 50,17-11-2011,4934.75,17.87,2.96,1.53,-1.90%,0.124714408,-0.745839628,5070.18,,,,,,,
NIFTY 50,18-11-2011,4905.8,17.76,2.94,1.54,-0.59%,0.123523714,-0.750829166,5017.57,,,,,,,
NIFTY 50,21-11-2011,4778.35,17.3,2.87,1.58,-2.60%,0.118281781,-0.772795199,4943.57,,,,,,,
NIFTY 50,22-11-2011,4812.35,17.42,2.89,1.57,0.71%,0.119680178,-0.766935293,4892.34,,,,,,,
NIFTY 50,23-11-2011,4706.45,17.04,2.82,1.6,-2.20%,0.115324582,-0.785187179,4827.54,,,,,,,
NIFTY 50,24-11-2011,4756.45,17.22,2.85,1.59,1.06%,0.117381049,-0.776569669,4791.88,,,,,,,
NIFTY 50,25-11-2011,4710.05,17.05,2.82,1.6,-0.98%,0.115472648,-0.784566718,4752.73,,,,,,,
NIFTY 50,28-11-2011,4851.3,17.56,2.91,1.55,3.00%,0.121282166,-0.760222252,4767.32,,,,,,,
NIFTY 50,29-11-2011,4805.1,17.4,2.87,1.57,-0.95%,0.119381991,-0.768184831,4765.87,,,,,,,
NIFTY 50,30-11-2011,4832.05,17.49,2.89,1.56,0.56%,0.120490426,-0.763539994,4790.99,,,,,,,
NIFTY 50,01-12-2011,4936.85,17.87,2.95,1.53,2.17%,0.12480078,-0.745477692,4827.07,,,,,,,
NIFTY 50,02-12-2011,5050.15,18.28,3.01,1.49,2.29%,0.129460733,-0.725950414,4895.09,,,,,,,
NIFTY 50,05-12-2011,5039.15,18.24,3.01,1.5,-0.22%,0.12900831,-0.727846266,4932.66,,,,,,,
NIFTY 50,07-12-2011,5062.6,18.33,3.02,1.49,0.47%,0.129972793,-0.723804654,4984.16,,,,,,,
NIFTY 50,08-12-2011,4943.65,17.9,2.95,1.53,-2.35%,0.125080459,-0.744305711,5006.48,,,,,,,
NIFTY 50,09-12-2011,4866.7,17.62,2.9,1.55,-1.56%,0.121915557,-0.757568059,4992.45,,,,,,,
NIFTY 50,12-12-2011,4764.6,17.25,2.84,1.58,-2.10%,0.117716253,-0.775165015,4935.34,,,,,,,
NIFTY 50,13-12-2011,4800.6,17.38,2.87,1.57,0.76%,0.119196909,-0.768960407,4887.63,,,,,,,
NIFTY 50,14-12-2011,4763.25,17.25,2.84,1.58,-0.78%,0.117660728,-0.775397688,4827.76,,,,,,,
NIFTY 50,15-12-2011,4746.35,17.19,2.83,1.59,-0.35%,0.116965643,-0.778310406,4788.3,,,,,,,
NIFTY 50,16-12-2011,4651.6,16.84,2.78,1.62,-2.00%,0.113068639,-0.794640588,4745.28,,,,,,,
NIFTY 50,19-12-2011,4613.1,16.71,2.75,1.64,-0.83%,0.11148516,-0.801276071,4714.98,,,,,,,
NIFTY 50,20-12-2011,4544.2,16.46,2.71,1.66,-1.49%,0.108651349,-0.813151,4663.7,,,,,,,
NIFTY 50,21-12-2011,4693.15,17,2.8,1.61,3.28%,0.114777562,-0.787479437,4649.68,,,,,,,
NIFTY 50,22-12-2011,4733.85,17.14,2.83,1.59,0.87%,0.116451526,-0.780464784,4647.18,,,,,,,
NIFTY 50,23-12-2011,4714,17.07,2.81,1.6,-0.42%,0.115635109,-0.783885935,4659.66,,,,,,,
NIFTY 50,26-12-2011,4779,17.31,2.85,1.58,1.38%,0.118308515,-0.772683172,4692.84,,,,,,,
NIFTY 50,27-12-2011,4750.5,17.2,2.84,1.59,-0.60%,0.117136329,-0.777595153,4734.1,,,,,,,
NIFTY 50,28-12-2011,4705.8,17.04,2.81,1.6,-0.94%,0.115297848,-0.785299207,4736.63,,,,,,,
NIFTY 50,29-12-2011,4646.25,16.83,2.77,1.62,-1.27%,0.112848597,-0.795562661,4719.11,,,,,,,
NIFTY 50,30-12-2011,4624.3,16.75,2.76,1.63,-0.47%,0.111945808,-0.799345748,4701.17,,,,,,,
NIFTY 50,02-01-2012,4636.75,16.79,2.77,1.63,0.27%,0.112457868,-0.797199988,4672.72,,,,,,,
NIFTY 50,03-01-2012,4765.3,17.26,2.82,1.6,2.77%,0.117745043,-0.77504437,4675.68,,,,,,,
NIFTY 50,04-01-2012,4749.65,17.2,2.81,1.6,-0.33%,0.117101369,-0.77774165,4684.45,,,,,,,
NIFTY 50,05-01-2012,4749.95,17.2,2.8,1.6,0.01%,0.117113708,-0.777689945,4705.19,,,,,,,
NIFTY 50,06-01-2012,4754.1,17.22,2.8,1.6,0.09%,0.117284395,-0.776974692,4731.15,,,,,,,
NIFTY 50,07-01-2012,4746.9,17.19,2.8,1.6,-0.15%,0.116988264,-0.778215613,4753.18,,,,,,,
NIFTY 50,09-01-2012,4742.8,17.18,2.79,1.6,-0.09%,0.116819633,-0.778922249,4748.68,,,,,,,
NIFTY 50,10-01-2012,4849.55,17.56,2.86,1.57,2.25%,0.121210189,-0.760523865,4768.66,,,,,,,
NIFTY 50,11-01-2012,4860.95,17.61,2.86,1.57,0.24%,0.121679064,-0.758559073,4790.86,,,,,,,
NIFTY 50,12-01-2012,4831.25,17.5,2.85,1.58,-0.61%,0.120457523,-0.763677874,4806.29,,,,,,,
NIFTY 50,13-01-2012,4866,17.5,2.87,1.56,0.72%,0.121886767,-0.757688704,4830.11,,,,,,,
NIFTY 50,16-01-2012,4873.9,17.53,2.87,1.56,0.16%,0.122211689,-0.756327137,4856.33,,,,,,,
NIFTY 50,17-01-2012,4967.3,17.85,2.92,1.53,1.92%,0.126053168,-0.740229628,4879.88,,,,,,,
NIFTY 50,18-01-2012,4955.8,17.81,2.9,1.54,-0.23%,0.125580181,-0.742211656,4898.85,,,,,,,
NIFTY 50,19-01-2012,5018.4,18.03,2.94,1.53,1.26%,0.128154877,-0.731422533,4936.28,,,,,,,
NIFTY 50,20-01-2012,5048.6,18.14,2.96,1.52,0.60%,0.129396982,-0.726217557,4972.8,,,,,,,
NIFTY 50,23-01-2012,5046.25,18.14,2.96,1.52,-0.05%,0.129300328,-0.72662258,5007.27,,,,,,,
NIFTY 50,24-01-2012,5127.35,18.28,3.01,1.49,1.61%,0.132635917,-0.712644978,5039.28,,,,,,,
NIFTY 50,25-01-2012,5158.3,18.38,2.99,1.51,0.60%,0.13390887,-0.70731074,5079.78,,,,,,,
NIFTY 50,27-01-2012,5204.7,18.55,3.02,1.49,0.90%,0.135817271,-0.69931369,5117.04,,,,,,,
NIFTY 50,30-01-2012,5087.3,18.13,2.95,1.53,-2.26%,0.130988687,-0.719547604,5124.78,,,,,,,
NIFTY 50,31-01-2012,5199.25,18.53,3.02,1.49,2.20%,0.135593116,-0.700252999,5155.38,,,,,,,
NIFTY 50,01-02-2012,5235.7,18.66,3.04,1.48,0.70%,0.13709228,-0.693970834,5177.05,,,,,,,
NIFTY 50,02-02-2012,5269.9,18.77,3.06,1.47,0.65%,0.138498903,-0.688076457,5199.37,,,,,,,
NIFTY 50,03-02-2012,5325.85,18.97,3.03,1.48,1.06%,0.140800089,-0.678433463,5223.6,,,,,,,
NIFTY 50,06-02-2012,5361.65,19.13,3.05,1.47,0.67%,0.142272519,-0.672263326,5278.47,,,,,,,
NIFTY 50,07-02-2012,5335.15,19.02,3.04,1.47,-0.49%,0.141182592,-0.676830606,5305.65,,,,,,,
NIFTY 50,08-02-2012,5368.15,19.14,3.04,1.48,0.62%,0.142539859,-0.671143049,5332.14,,,,,,,
NIFTY 50,09-02-2012,5412.35,19.3,3.06,1.45,0.82%,0.144357776,-0.66352517,5360.63,,,,,,,
NIFTY 50,10-02-2012,5381.6,19,3.02,1.47,-0.57%,0.143093049,-0.668824939,5371.78,,,,,,,
NIFTY 50,13-02-2012,5390.2,18.94,3.03,1.47,0.16%,0.143446761,-0.667342727,5377.49,,,,,,,
NIFTY 50,14-02-2012,5416.05,18.95,3.04,1.46,0.48%,0.144509954,-0.662887475,5393.67,,,,,,,
NIFTY 50,15-02-2012,5531.95,19.35,3.11,1.43,2.14%,0.149276844,-0.642912086,5426.43,,,,,,,
NIFTY 50,16-02-2012,5521.95,19.34,3.1,1.43,-0.18%,0.14886555,-0.644635588,5448.35,,,,,,,
NIFTY 50,17-02-2012,5564.3,19.49,3.12,1.42,0.77%,0.150607377,-0.637336557,5484.89,,,,,,,
NIFTY 50,21-02-2012,5607.15,19.64,3.16,1.41,0.77%,0.152369769,-0.629951351,5528.28,,,,,,,
NIFTY 50,22-02-2012,5505.35,19.29,3.1,1.44,-1.82%,0.148182803,-0.647496601,5546.14,,,,,,,
NIFTY 50,23-02-2012,5483.3,19.21,3.09,1.44,-0.40%,0.147275902,-0.651296923,5536.41,,,,,,,
NIFTY 50,24-02-2012,5429.3,19.02,3.06,1.46,-0.98%,0.145054918,-0.660603834,5517.88,,,,,,,
NIFTY 50,27-02-2012,5281.2,18.5,2.98,1.5,-2.73%,0.138963664,-0.6861289,5461.26,,,,,,,
NIFTY 50,28-02-2012,5375.5,19.05,3.03,1.47,1.79%,0.14284216,-0.669876275,5414.93,,,,,,,
NIFTY 50,29-02-2012,5385.2,19.09,3.04,1.47,0.18%,0.143241115,-0.668204478,5390.9,,,,,,,
NIFTY 50,01-03-2012,5339.75,18.92,3.01,1.48,-0.84%,0.141371787,-0.676037795,5362.19,,,,,,,
NIFTY 50,02-03-2012,5359.35,18.99,3.04,1.48,0.37%,0.142177921,-0.672659731,5348.2,,,,,,,
NIFTY 50,03-03-2012,5359.4,18.99,3.04,1.48,0.00%,0.142179978,-0.672651114,5363.84,,,,,,,
NIFTY 50,05-03-2012,5280.35,18.71,2.99,1.5,-1.47%,0.138928704,-0.686275397,5344.81,,,,,,,
NIFTY 50,06-03-2012,5222.4,18.51,2.96,1.52,-1.10%,0.13654526,-0.696263091,5312.25,,,,,,,
NIFTY 50,07-03-2012,5220.45,18.5,2.96,1.52,-0.04%,0.136465058,-0.696599174,5288.39,,,,,,,
NIFTY 50,09-03-2012,5333.55,18.9,3.02,1.48,2.17%,0.141116785,-0.677106366,5283.23,,,,,,,
NIFTY 50,12-03-2012,5359.55,18.94,3.05,1.49,0.49%,0.142186147,-0.672625261,5283.26,,,,,,,
NIFTY 50,13-03-2012,5429.5,19.18,3.09,1.47,1.31%,0.145063144,-0.660569364,5313.09,,,,,,,
NIFTY 50,14-03-2012,5463.9,19.31,3.1,1.46,0.63%,0.146477993,-0.654640517,5361.39,,,,,,,
NIFTY 50,15-03-2012,5380.5,19.01,3.06,1.48,-1.53%,0.143047807,-0.669014524,5393.4,,,,,,,
NIFTY 50,16-03-2012,5317.9,18.79,3.02,1.5,-1.16%,0.140473111,-0.679803647,5390.27,,,,,,,
NIFTY 50,19-03-2012,5257.05,18.58,2.99,1.51,-1.14%,0.137970391,-0.690291157,5369.77,,,,,,,
NIFTY 50,20-03-2012,5274.85,18.64,3,1.51,0.34%,0.138702493,-0.687223323,5338.84,,,,,,,
